run_id,path_cost,goal_tests,states,succs,time_taken
343,194,47,144,41,0.0006999969482421875
344,278,43,101,40,0.0005860328674316406
345,141,312,406,114,0.0022461414337158203
346,59,20157,20207,5836,0.11530017852783203
347,144,118,213,60,0.001085042953491211
348,207,2876,2966,853,0.016842126846313477
349,46,958,1009,306,0.005805015563964844
350,219,245,338,101,0.001825094223022461
351,176,46,103,41,0.0005502700805664062
352,120,51,147,42,0.0007238388061523438
353,230,20735,20788,5978,0.1193079948425293
354,224,111,205,59,0.0010519027709960938
355,158,47,145,41,0.000701904296875
356,40,46,144,41,0.000701904296875
357,230,20285,20338,5854,0.11689591407775879
358,149,45,142,40,0.0007061958312988281
359,196,67,162,46,0.0007998943328857422
360,118,43,140,40,0.0006718635559082031
361,-96,2,3,1,2.4080276489257812e-05
362,112,152,244,70,0.001276254653930664
363,55,150,242,71,0.001280069351196289
364,118,152,244,70,0.0012750625610351562
365,227,132,225,64,0.001157999038696289
366,194,301,396,114,0.0021491050720214844
367,230,15649,15702,4656,0.09020400047302246
368,231,5984,6038,1750,0.03523612022399902
369,183,49,145,41,0.0007359981536865234
370,198,42,141,40,0.0006949901580810547
371,79,120,175,62,0.0009808540344238281
372,148,884,954,280,0.0054471492767333984
373,910,44,100,40,0.0005450248718261719
374,245,610,665,208,0.003826141357421875
375,255,104,160,58,0.000885009765625
376,174,965,1056,300,0.006132841110229492
377,129,4155,4245,1157,0.02419304847717285
378,217,284,378,109,0.0021560192108154297
379,160,112,205,57,0.0011539459228515625
380,-93,2,3,1,3.0040740966796875e-05
381,272,60,116,45,0.0006520748138427734
382,64,190,245,85,0.0015501976013183594
383,143,317,409,115,0.0023202896118164062
384,149,45,142,40,0.0007169246673583984
385,159,178,235,84,0.0013740062713623047
386,90,60,156,45,0.0007860660552978516
387,55,20224,20274,5893,0.12812399864196777
388,258,210,267,90,0.0014662742614746094
389,272,109,166,59,0.0008902549743652344
390,112,60,157,45,0.0007691383361816406
391,262,171,227,82,0.0012507438659667969
392,143,355,448,122,0.0023758411407470703
393,242,1670,1723,520,0.009872913360595703
394,168,3437,3530,989,0.020064115524291992
